sha256,file_identifier,aesthetic_score,captions,rendered,voxelized,num_voxels,cond_rendered,local_path,feature_dinov2_vitl14_reg,ss_latent_ss_enc_conv3d_16l8_fp16,latent_dinov2_vitl14_reg_slat_enc_swin8_B_64l8_fp16
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
,,,,,,,,,False,False,False
